time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,municipio
2022-08-21,18.3,14.7,22.2,,,328.0,8.9,38.9,1020.5,,A_GUARDA
2022-08-22,21.0,16.0,26.3,,,325.0,7.6,42.6,1015.9,,A_GUARDA
2022-08-23,21.4,17.2,26.5,,,323.0,7.6,35.2,1011.6,,A_GUARDA
2022-08-24,17.9,16.5,20.2,,,331.0,5.5,27.8,1013.9,,A_GUARDA
2022-08-25,20.0,16.3,24.6,,,298.0,5.8,37.0,1016.7,,A_GUARDA
2022-08-26,21.5,18.0,26.0,,,357.0,6.2,35.2,1013.3,,A_GUARDA
2022-08-27,18.7,15.9,20.8,,,2.0,4.6,27.8,1010.5,,A_GUARDA
2022-08-28,17.2,15.4,20.3,,,272.0,4.5,27.8,1011.2,,A_GUARDA
2022-08-29,18.0,15.2,21.8,,,246.0,3.3,27.8,1014.8,,A_GUARDA
2022-08-30,18.1,15.0,21.9,,,39.0,4.1,29.6,1019.4,,A_GUARDA
2022-08-31,17.4,14.0,20.9,,,36.0,5.0,27.8,1020.7,,A_GUARDA
2022-09-01,17.7,14.5,21.5,,,37.0,4.6,27.8,1018.4,,A_GUARDA
2022-09-02,17.5,15.3,20.7,,,354.0,5.5,33.3,1017.6,,A_GUARDA
2022-09-03,16.7,11.4,21.3,,,348.0,5.2,29.6,1016.7,,A_GUARDA
2022-09-04,18.5,15.9,21.5,,,204.0,7.3,40.8,1017.0,,A_GUARDA
2022-09-05,19.0,17.7,20.9,,,215.0,9.9,42.6,1018.6,,A_GUARDA
2022-09-06,18.9,16.8,21.6,,,218.0,7.0,40.8,1019.7,,A_GUARDA
2022-09-07,18.4,16.8,20.5,,,212.0,5.2,31.5,1018.1,,A_GUARDA
2022-09-08,18.9,16.6,21.8,,,162.0,3.5,27.8,1017.5,,A_GUARDA
2022-09-09,18.3,15.5,21.9,,,31.0,3.6,24.1,1020.2,,A_GUARDA
2022-09-10,18.7,14.6,23.4,,,0.0,3.8,20.4,1018.2,,A_GUARDA
2022-09-11,20.1,16.0,24.9,,,55.0,4.5,25.9,1013.0,,A_GUARDA
2022-09-12,21.6,19.2,25.3,,,145.0,5.3,33.3,1005.5,,A_GUARDA
2022-09-13,20.6,19.4,22.2,,,186.0,10.3,44.5,1001.9,,A_GUARDA
2022-09-14,19.9,18.9,21.8,,,205.0,10.5,40.8,1007.2,,A_GUARDA
2022-09-15,20.7,18.0,24.3,,,178.0,5.3,27.8,1013.5,,A_GUARDA
2022-09-16,19.1,16.2,22.8,,,67.0,3.2,24.1,1015.8,,A_GUARDA
2022-09-17,20.8,17.0,26.4,,,35.0,4.0,25.9,1012.7,,A_GUARDA
2022-09-18,22.6,18.8,28.0,,,49.0,6.4,24.1,1011.8,,A_GUARDA
2022-09-19,21.9,18.4,26.6,,,51.0,5.0,27.8,1014.8,,A_GUARDA
2022-09-20,20.9,16.5,25.8,,,38.0,5.2,24.1,1017.4,,A_GUARDA
2022-09-21,19.8,16.3,24.1,,,15.0,3.6,20.4,1016.8,,A_GUARDA
2022-09-22,18.0,15.2,21.7,,,87.0,3.4,22.2,1018.1,,A_GUARDA
2022-09-23,17.4,13.9,21.4,,,19.0,4.5,27.8,1018.6,,A_GUARDA
2022-09-24,18.0,14.1,23.2,,,15.0,7.6,37.0,1018.6,,A_GUARDA
2022-09-25,16.8,11.5,22.8,,,33.0,8.1,35.2,1016.7,,A_GUARDA
2022-09-26,16.8,11.5,22.5,,,37.0,7.9,37.0,1018.3,,A_GUARDA
2022-09-27,16.6,12.4,21.1,,,7.0,6.7,37.0,1021.3,,A_GUARDA
2022-09-28,16.5,13.6,19.7,,,346.0,4.7,29.6,1020.1,,A_GUARDA
2022-09-29,16.3,13.5,18.7,,,343.0,7.9,42.6,1014.0,,A_GUARDA
2022-09-30,14.5,10.4,19.1,,,23.0,4.9,35.2,1019.4,,A_GUARDA
2022-10-01,15.5,11.5,20.9,,,32.0,3.9,20.4,1024.9,,A_GUARDA
2022-10-02,16.9,12.1,22.6,,,50.0,5.5,29.6,1023.7,,A_GUARDA
2022-10-03,17.9,14.0,23.6,,,57.0,5.1,25.9,1021.4,,A_GUARDA
2022-10-04,15.1,12.1,18.8,,,66.0,5.3,20.4,1022.5,,A_GUARDA
2022-10-05,15.7,10.9,20.6,,,33.0,4.5,27.8,1023.1,,A_GUARDA
2022-10-06,18.6,15.2,23.8,,,46.0,5.3,22.2,1022.7,,A_GUARDA
2022-10-07,16.6,14.1,20.1,,,50.0,4.6,25.9,1020.2,,A_GUARDA
2022-10-08,15.8,12.5,20.3,,,85.0,4.6,24.1,1017.4,,A_GUARDA
2022-10-09,15.3,13.2,18.3,,,102.0,3.4,24.1,1016.6,,A_GUARDA
2022-10-10,16.5,14.9,18.6,,,99.0,2.4,18.5,1016.9,,A_GUARDA
2022-10-11,17.2,14.2,21.2,,,79.0,3.8,18.5,1019.4,,A_GUARDA
2022-10-12,16.9,13.6,21.3,,,58.0,4.9,22.2,1021.6,,A_GUARDA
2022-10-13,16.1,11.8,20.2,,,22.0,4.6,27.8,1025.3,,A_GUARDA
2022-10-14,17.0,15.3,19.9,,,44.0,3.0,18.5,1024.3,,A_GUARDA
2022-10-15,16.4,14.1,18.5,,,71.0,4.1,24.1,1016.9,,A_GUARDA
2022-10-16,17.5,16.5,18.3,,,174.0,9.0,31.5,1013.1,,A_GUARDA
2022-10-17,17.1,15.1,19.5,,,138.0,4.6,31.5,1016.9,,A_GUARDA
2022-10-18,18.3,16.1,21.7,,,154.0,9.5,44.5,1016.6,,A_GUARDA
2022-10-19,17.4,15.9,18.8,,,191.0,12.1,46.3,1012.1,,A_GUARDA
2022-10-20,16.6,15.8,17.8,,,197.0,13.5,66.7,1007.5,,A_GUARDA
2022-10-21,16.5,15.5,17.6,,,210.0,11.9,38.9,1010.9,,A_GUARDA
2022-10-22,16.4,15.1,17.6,,,201.0,13.9,64.8,1007.6,,A_GUARDA
2022-10-23,16.0,15.0,17.2,,,238.0,14.0,51.8,1008.9,,A_GUARDA
2022-10-24,16.2,14.9,18.0,,,206.0,7.1,37.0,1015.6,,A_GUARDA
2022-10-25,17.8,16.5,19.1,,,185.0,10.3,46.3,1011.5,,A_GUARDA
2022-10-26,18.4,16.9,20.2,,,183.0,9.2,37.0,1013.8,,A_GUARDA
2022-10-27,19.2,17.7,20.6,,,190.0,14.1,48.2,1014.8,,A_GUARDA
2022-10-28,18.7,17.2,19.5,,,194.0,12.4,53.7,1016.6,,A_GUARDA
2022-10-29,16.8,14.0,18.6,,,178.0,8.6,46.3,1015.8,,A_GUARDA
2022-10-30,14.9,12.0,19.4,,,134.0,4.2,22.2,1018.8,,A_GUARDA
2022-10-31,15.1,11.2,18.3,,,126.0,6.0,40.8,1015.5,,A_GUARDA
2022-11-01,12.7,9.7,17.2,,,83.0,3.7,22.2,1025.5,,A_GUARDA
2022-11-02,12.5,8.6,16.8,,,95.0,5.4,25.9,1023.7,,A_GUARDA
2022-11-03,14.4,9.8,16.8,,,179.0,5.8,27.8,1019.7,,A_GUARDA
2022-11-04,11.1,6.6,16.0,,,96.0,4.3,24.1,1024.9,,A_GUARDA
2022-11-05,11.5,7.0,16.9,,,85.0,4.4,25.9,1022.9,,A_GUARDA
2022-11-06,14.4,12.1,17.6,,,63.0,4.3,20.4,1020.2,,A_GUARDA
2022-11-07,15.3,12.8,17.1,,,197.0,8.3,44.5,1016.6,,A_GUARDA
2022-11-08,15.8,14.5,16.8,,,259.0,8.8,33.3,1012.9,,A_GUARDA
2022-11-09,15.1,13.8,16.9,,,201.0,4.5,27.8,1019.2,,A_GUARDA
2022-11-10,15.5,13.0,19.3,,,100.0,3.7,22.2,1023.6,,A_GUARDA
2022-11-11,14.7,10.9,20.5,,,94.0,6.1,29.6,1021.8,,A_GUARDA
2022-11-12,15.1,11.5,20.3,,,99.0,6.6,31.5,1019.0,,A_GUARDA
2022-11-13,15.7,13.0,18.9,,,151.0,7.2,31.5,1017.1,,A_GUARDA
2022-11-14,14.5,11.8,16.4,,,312.0,5.4,33.3,1017.7,,A_GUARDA
2022-11-15,15.9,14.4,16.8,,,283.0,10.3,48.2,1011.7,,A_GUARDA
2022-11-16,16.0,14.5,17.3,,,295.0,12.1,50.0,1009.8,,A_GUARDA
2022-11-17,15.5,11.7,16.9,,,320.0,9.0,44.5,1010.9,,A_GUARDA
2022-11-18,11.0,9.4,12.9,,,350.0,4.4,24.1,1019.2,,A_GUARDA
2022-11-19,10.5,8.6,12.2,,,19.0,2.5,16.7,1024.1,,A_GUARDA
2022-11-20,14.7,12.4,17.2,,,20.0,4.5,27.8,1023.0,,A_GUARDA
2022-11-21,14.6,11.1,17.5,,,321.0,11.4,42.6,1018.6,,A_GUARDA
2022-11-22,14.5,11.0,17.9,,,309.0,13.0,55.5,1015.4,,A_GUARDA
2022-11-23,16.1,13.5,18.1,,,324.0,11.8,50.0,1015.9,,A_GUARDA
2022-11-24,14.1,12.5,15.6,,,332.0,6.4,33.3,1016.6,,A_GUARDA
2022-11-25,11.6,8.8,15.5,,,58.0,4.1,24.1,1026.5,,A_GUARDA
2022-11-26,11.0,7.6,15.6,,,40.0,5.4,27.8,1027.8,,A_GUARDA
2022-11-27,11.4,9.7,13.6,,,330.0,5.6,31.5,1023.9,,A_GUARDA
2022-11-28,10.1,7.3,14.0,,,68.0,2.7,22.2,1027.4,,A_GUARDA
2022-11-29,9.6,6.9,13.4,,,83.0,4.0,18.5,1024.4,,A_GUARDA
2022-11-30,11.2,9.7,12.9,,,112.0,5.8,35.2,1014.6,,A_GUARDA
2022-12-01,10.4,6.6,15.1,,,84.0,5.8,25.9,1015.7,,A_GUARDA
2022-12-02,7.6,4.1,13.4,,,106.0,6.5,31.5,1012.5,,A_GUARDA
2022-12-03,6.7,3.4,12.5,,,104.0,5.5,25.9,1008.2,,A_GUARDA
2022-12-04,7.1,3.2,11.9,,,89.0,5.0,24.1,1008.5,,A_GUARDA
2022-12-05,10.6,7.8,13.6,,,110.0,7.9,42.6,1009.0,,A_GUARDA
2022-12-06,10.7,8.4,13.9,,,104.0,5.0,22.2,1015.3,,A_GUARDA
2022-12-07,11.6,8.3,15.3,,,104.0,8.7,29.6,1010.3,,A_GUARDA
2022-12-08,13.3,12.3,14.8,,,121.0,10.0,40.8,998.1,,A_GUARDA
2022-12-09,12.8,10.4,14.7,,,94.0,7.2,38.9,999.2,,A_GUARDA
2022-12-10,8.6,5.8,11.2,,,48.0,5.0,25.9,1011.6,,A_GUARDA
2022-12-11,10.3,8.2,12.4,,,91.0,7.6,31.5,1005.6,,A_GUARDA
2022-12-12,15.3,12.0,16.6,,,288.0,12.1,40.8,1003.5,,A_GUARDA
2022-12-13,15.9,14.8,16.8,,,314.0,7.9,37.0,1002.3,,A_GUARDA
2022-12-14,14.4,13.0,15.6,,,290.0,7.6,27.8,999.8,,A_GUARDA
2022-12-15,12.6,11.5,14.1,,,288.0,5.9,24.1,999.2,,A_GUARDA
2022-12-16,12.0,9.0,15.2,,,82.0,6.1,29.6,1006.6,,A_GUARDA
2022-12-17,11.3,8.5,14.4,,,61.0,5.2,24.1,1017.4,,A_GUARDA
2022-12-18,14.6,12.0,16.7,,,228.0,9.1,44.5,1019.9,,A_GUARDA
2022-12-19,16.0,15.0,16.9,,,252.0,16.7,79.6,1016.7,,A_GUARDA
2022-12-20,15.2,14.4,15.9,,,251.0,10.0,53.7,1017.0,,A_GUARDA
2022-12-21,15.7,14.7,16.4,,,268.0,8.3,44.5,1023.5,,A_GUARDA
2022-12-22,16.7,15.8,17.5,,,281.0,7.2,37.0,1025.8,,A_GUARDA
2022-12-23,16.3,15.7,17.1,,,255.0,14.4,44.5,1022.9,,A_GUARDA
2022-12-24,15.1,14.4,15.6,,,252.0,12.7,50.0,1016.8,,A_GUARDA
2022-12-25,13.4,11.5,14.4,,,241.0,8.8,46.3,1014.9,,A_GUARDA
2022-12-26,11.5,9.7,13.9,,,52.0,3.1,24.1,1026.1,,A_GUARDA
2022-12-27,11.4,9.2,14.4,,,69.0,4.4,20.4,1030.3,,A_GUARDA
2022-12-28,12.7,9.9,14.2,,,308.0,6.9,25.9,1024.2,,A_GUARDA
2022-12-29,14.3,13.6,15.4,,,296.0,8.0,31.5,1019.6,,A_GUARDA
2022-12-30,16.4,15.2,17.2,,,260.0,15.3,51.8,1018.8,,A_GUARDA
2022-12-31,16.3,14.8,18.5,,,242.0,16.5,87.0,1017.4,,A_GUARDA
